1,5.714779393838053E-4
2,1.959971710629441E-4
3,0.0012614330125423018
4,0.0014829750111608423
6,0.003761363891944318
8,7.605699046210937E-4
9,4.1046629773201885E-4
10,0.002041529743982936
11,5.06425983003519E-4
12,0.002324438360190309
13,0.0065674607637123015
14,0.003761363891944318
16,6.268939819907198E-4
17,8.392495499267242E-4
18,4.536732764406524E-4
19,1.6703674933947317E-4
20,0.006782787346129099
21,0.0013011007173392296
23,0.003831018778832176
25,3.413779109850454E-4
26,7.310071168089665E-4
27,1.0469383302476594E-4
28,0.0010275249042563121
29,2.1174515256595447E-4
30,0.0014990943047604166
31,0.001635375605193182
33,8.584025479540975E-4
34,5.204402869356918E-4
36,0.0016616466992525102
37,3.848837470826744E-4
38,9.033843408599891E-4
39,0.001549625573460206
40,2.3011681207668242E-4
41,0.0010746753976983766
42,9.689696208755855E-4
43,4.433194343875228E-5
44,8.409553416948679E-4
45,0.015913462619764424
46,9.46796403006579E-4
47,5.576145931453842E-4
48,0.005667808604299658
49,0.0032837303818561508
50,4.839181615366959E-4
52,0.001066366051839884
53,0.003012742923159284
54,0.0012849379755089285
55,0.0014466784199785839
57,0.0034479169009489583
58,0.0012652906058528287
59,0.004116915702625622
60,0.002515197739294073
61,0.0012027617096333576
63,0.0019987924063472225
65,0.001915509389416088
66,5.051892895163309E-4
68,0.002018292820067683
69,0.0013433442471229707
71,0.0025540125192214506
73,0.0016956968365322747
74,0.0010421915065840681
75,9.551016346118999E-5
76,1.802047160774717E-4
77,8.341734437779738E-4
81,0.001847098339794085
82,4.78877347354022E-4
83,9.898326031432417E-4
84,0.002448225018425296
85,0.003158397161174618
86,0.0012027617096333576
87,4.49728291428125E-4
88,0.0012849379755089285
89,0.0017989131657125
91,9.969880195515061E-4
92,0.0030876867769692165
93,0.006895833801897917
94,0.002377873724792385
95,6.895833801897917E-4
98,0.0017911256628306278
99,0.0020432100153771606
100,0.005746528168248264
101,4.566777352250276E-4
104,0.0026522437699607374
105,0.0010241337329551362
106,0.001753178085228284
107,0.0048110468385334304
108,0.001915509389416088
109,7.865970116233365E-4
111,0.006175373553938433
112,0.001753178085228284
114,9.592349956272218E-4
115,7.468412059817238E-4
116,9.622093677066861E-4
117,0.0027131149384516393
118,2.855417723353175E-4
119,5.224116516589331E-4
120,0.001106283497630682
121,0.002396235684057191
122,8.341734437779738E-4
123,9.758255380044222E-4
124,3.32596485622086E-4
125,0.001989182827470553
126,0.0019796652062864834
127,0.007012712340913136
129,0.002194960361346817
131,0.002260929115376366
132,0.003566810587188578
133,4.648876720380618E-4
134,0.00475574744958477
135,0.003064815023065741
136,0.0018361687638189718
137,1.993015549681479E-4
138,0.002448225018425296
140,0.004925595572784226
141,9.276906459952354E-4
142,0.009194445069197223
143,0.002704248549763889
144,0.003064815023065741
146,4.265464207359536E-4
147,4.922665414799226E-4
148,0.0082750005622775
149,0.0013011007173392296
150,3.270751210386364E-4
151,0.009126838855453125
152,4.0663393426425065E-4
154,5.683379507058722E-4
155,0.00212179501596859
156,3.125000212340446E-4
157,0.004096534931820545
158,0.004546703605646978
159,5.217528727791614E-4
160,8.97505483978037E-4
161,5.944684311980962E-4
162,0.0024195908076834797
164,0.0017003425812898972
165,0.0021662305136852093
166,0.002635350497540605
167,0.0012691718653799846
169,0.002132732103679768
170,0.0013700332056750828
171,0.003661504673574115
172,0.002749169622019103
173,0.0012062683035389942
174,0.0011687853901521893
176,2.385413825966417E-4
177,0.0013550765112899836
180,0.0011821429374682143
181,1.5307067262814467E-4
182,0.001753178085228284
183,2.504540121754691E-4
184,0.0015381041937318773
185,0.0010774740315465496
186,0.007856013192035601
187,0.002377873724792385
190,0.001224112509212648
191,0.00449728291428125
192,0.0011992754438083333
193,2.887299568135904E-4
194,5.04881059321385E-4
195,5.730609807671399E-4
197,6.485110158524687E-4
199,6.588376243851513E-4
200,0.0017989131657125
201,0.005667808604299658
202,0.0014121161369074233
203,2.4055234192667152E-4
204,0.0013346775100447582
205,3.1487825579442545E-4
207,9.511494899169541E-4
209,0.002038177478393473
210,0.0012462350244393826
212,0.002248641457140625
213,1.0490619374084052E-4
214,0.0013176752487703027
215,4.162475131930332E-4
217,0.0065674607637123015
219,7.33599340627438E-4
220,0.002285911757535221
221,0.0013011007173392296
222,4.2133404084915987E-4
223,4.283126585029762E-4
224,7.987452280190637E-4
225,0.0018721720729134616
227,0.00608455923696875
229,6.193862696315494E-4
230,0.0011889368623961925
231,0.0036293862115252193
232,5.738557948874827E-4
233,2.6745315327335165E-4
234,1.5925713168355466E-4
235,2.465733183038588E-4
236,3.9255220883669355E-4
237,5.516667041518333E-4
238,6.424689877544643E-4
239,4.4585132339857223E-4
240,1.452773975118943E-4
241,4.571823515070442E-4
242,3.122641721614151E-4
243,1.0783164662858353E-4
244,2.2746015839135515E-4
245,5.224116516589331E-4
